"leg_id";"type";"aircraft";"depAirport";"arrAirport";"depTime";"arrTime"
"________20180810AF1440CDGAMS01 ";"LEG";"FGRHM";"CDG ";"AMS ";"2018-08-10T16:00:00Z";"2018-08-10T17:15:00Z"
"________20180805AF1440CDGAMS01 ";"LEG";"FGRHK";"CDG ";"AMS ";"2018-08-05T16:00:00Z";"2018-08-05T17:15:00Z"
"________20180805AF1140CDGAMS01 ";"LEG";"FGRXM";"CDG ";"AMS ";"2018-08-05T14:45:00Z";"2018-08-05T15:55:00Z"
"________20180806AF1440CDGAMS01 ";"LEG";"FGRHF";"CDG ";"AMS ";"2018-08-06T16:00:00Z";"2018-08-06T17:15:00Z"
"________20180807AF1440CDGAMS01 ";"LEG";"FGRXM";"CDG ";"AMS ";"2018-08-07T16:00:00Z";"2018-08-07T17:15:00Z"
"________20180807AF1340CDGAMS01 ";"LEG";"FGRXM";"CDG ";"AMS ";"2018-08-07T06:20:00Z";"2018-08-07T07:40:00Z"
"________20180808AF1440CDGAMS01 ";"LEG";"FGRHM";"CDG ";"AMS ";"2018-08-08T16:00:00Z";"2018-08-08T17:15:00Z"
"________20180808AF1140CDGAMS01 ";"LEG";"FGRHY";"CDG ";"AMS ";"2018-08-08T14:45:00Z";"2018-08-08T15:55:00Z"
"________20180809AF1440CDGAMS01 ";"LEG";"FGRXL";"CDG ";"AMS ";"2018-08-09T16:00:00Z";"2018-08-09T17:15:00Z"
"________20180809AF1140CDGAMS01 ";"LEG";"FGRXA";"CDG ";"AMS ";"2018-08-09T14:45:00Z";"2018-08-09T15:55:00Z"
"________20180809AF7516CDGTLS01 ";"LEG";"FGRHZ";"CDG ";"TLS ";"2018-08-09T05:25:00Z";"2018-08-09T06:45:00Z"
"________20180808AF7516CDGTLS01 ";"LEG";"FGRHY";"CDG ";"TLS ";"2018-08-08T05:25:00Z";"2018-08-08T06:45:00Z"
"________20180807AF7516CDGTLS01 ";"LEG";"FGRHL";"CDG ";"TLS ";"2018-08-07T05:25:00Z";"2018-08-07T06:45:00Z"
"________20180805AF7516CDGTLS01 ";"LEG";"FGRHY";"CDG ";"TLS ";"2018-08-05T06:26:00Z";"2018-08-05T07:50:00Z"
"________20180809AF1224CDGLIS01 ";"LEG";"FGRHY";"CDG ";"LIS ";"2018-08-09T06:10:00Z";"2018-08-09T08:40:00Z"
"________20180810AF1224CDGLIS01 ";"LEG";"FGRXA";"CDG ";"LIS ";"2018-08-10T06:10:00Z";"2018-08-10T08:40:00Z"
"________20180807AF1224CDGLIS01 ";"LEG";"FGRXJ";"CDG ";"LIS ";"2018-08-07T06:10:00Z";"2018-08-07T08:40:00Z"
"________20180806AF7732CDGBES01 ";"LEG";"FGRXM";"CDG ";"BES ";"2018-08-06T19:50:00Z";"2018-08-06T21:00:00Z"
"________20180806AF7646CDGLYS01 ";"LEG";"FGRXM";"CDG ";"LYS ";"2018-08-06T15:55:00Z";"2018-08-06T17:05:00Z"
"________20180807AF7652CDGLYS01 ";"LEG";"FGRHY";"CDG ";"LYS ";"2018-08-07T10:25:00Z";"2018-08-07T11:35:00Z"
"________20180808AF7648CDGLYS01 ";"LEG";"FGRHV";"CDG ";"LYS ";"2018-08-08T19:05:00Z";"2018-08-08T20:10:00Z"
"________20180810AF7648CDGLYS01 ";"LEG";"FGRHZ";"CDG ";"LYS ";"2018-08-10T19:05:00Z";"2018-08-10T20:10:00Z"
"________20180806AF7648CDGLYS01 ";"LEG";"FGRHY";"CDG ";"LYS ";"2018-08-06T19:05:00Z";"2018-08-06T20:10:00Z"
"________20180807AF7648CDGLYS01 ";"LEG";"FGRHZ";"CDG ";"LYS ";"2018-08-07T19:05:00Z";"2018-08-07T20:10:00Z"
"________20180805AF7648CDGLYS01 ";"LEG";"FGRHF";"CDG ";"LYS ";"2018-08-05T19:05:00Z";"2018-08-05T20:10:00Z"
"________20180809AF1422CDGMUC01 ";"LEG";"FGRXA";"CDG ";"MUC ";"2018-08-09T05:10:00Z";"2018-08-09T06:40:00Z"
"________20180809AF1122CDGMUC01 ";"LEG";"FGRHK";"CDG ";"MUC ";"2018-08-09T19:00:00Z";"2018-08-09T20:35:00Z"
"________20180809AF1022CDGMUC01 ";"LEG";"FGRHO";"CDG ";"MUC ";"2018-08-09T16:05:00Z";"2018-08-09T17:35:00Z"
"________20180808AF1722CDGMUC01 ";"LEG";"FGRHF";"CDG ";"MUC ";"2018-08-08T08:05:00Z";"2018-08-08T09:35:00Z"
"________20180808AF1122CDGMUC01 ";"LEG";"FGRXL";"CDG ";"MUC ";"2018-08-08T19:00:00Z";"2018-08-08T20:35:00Z"
"________20180810AF1722CDGMUC01 ";"LEG";"FGRHK";"CDG ";"MUC ";"2018-08-10T08:05:00Z";"2018-08-10T09:35:00Z"
"________20180810AF1022CDGMUC01 ";"LEG";"FGRHF";"CDG ";"MUC ";"2018-08-10T16:05:00Z";"2018-08-10T17:35:00Z"
"________20180810AF1822CDGMUC01 ";"LEG";"FGRXC";"CDG ";"MUC ";"2018-08-10T13:40:00Z";"2018-08-10T15:10:00Z"
"________20180805AF1722CDGMUC01 ";"LEG";"FGRHS";"CDG ";"MUC ";"2018-08-05T08:11:00Z";"2018-08-05T09:54:00Z"
"________20180805AF1122CDGMUC01 ";"LEG";"FGRXA";"CDG ";"MUC ";"2018-08-05T19:00:00Z";"2018-08-05T20:35:00Z"
"________20180805AF1822CDGMUC01 ";"LEG";"FGRHR";"CDG ";"MUC ";"2018-08-05T13:45:00Z";"2018-08-05T15:18:00Z"
"________20180807AF1122CDGMUC01 ";"LEG";"FGRHF";"CDG ";"MUC ";"2018-08-07T19:00:00Z";"2018-08-07T20:35:00Z"
"________20180807AF1022CDGMUC01 ";"LEG";"FGRHK";"CDG ";"MUC ";"2018-08-07T16:05:00Z";"2018-08-07T17:35:00Z"
"________20180806AF1822CDGMUC01 ";"LEG";"FGRHV";"CDG ";"MUC ";"2018-08-06T13:40:00Z";"2018-08-06T15:10:00Z"
"________20180808AF7586CDGFSC01 ";"LEG";"FGRHO";"CDG ";"FSC ";"2018-08-08T07:25:00Z";"2018-08-08T09:15:00Z"
"________20180806AF7586CDGFSC01 ";"LEG";"FGRHU";"CDG ";"FSC ";"2018-08-06T07:25:00Z";"2018-08-06T09:15:00Z"
"________20180808AF7660CDGMRS01 ";"LEG";"FGRHV";"CDG ";"MRS ";"2018-08-08T05:25:00Z";"2018-08-08T06:50:00Z"
"________20180810AF7660CDGMRS01 ";"LEG";"FGRHF";"CDG ";"MRS ";"2018-08-10T05:25:00Z";"2018-08-10T06:50:00Z"
"________20180806AF7660CDGMRS01 ";"LEG";"FGRHK";"CDG ";"MRS ";"2018-08-06T05:25:00Z";"2018-08-06T06:50:00Z"
"________20180807AF7660CDGMRS01 ";"LEG";"FGRHR";"CDG ";"MRS ";"2018-08-07T05:25:00Z";"2018-08-07T06:50:00Z"
"________20180809AF1680CDGLHR01 ";"LEG";"FGRHB";"CDG ";"LHR ";"2018-08-09T05:35:00Z";"2018-08-09T06:55:00Z"
"________20180809AF1580CDGLHR01 ";"LEG";"FGRHH";"CDG ";"LHR ";"2018-08-09T08:10:00Z";"2018-08-09T09:30:00Z"
"________20180809AF1380CDGLHR01 ";"LEG";"FGRHR";"CDG ";"LHR ";"2018-08-09T18:45:00Z";"2018-08-09T20:10:00Z"
"________20180809AF1280CDGLHR01 ";"LEG";"FGRHN";"CDG ";"LHR ";"2018-08-09T14:00:00Z";"2018-08-09T15:25:00Z"
"________20180808AF1580CDGLHR01 ";"LEG";"FGRHB";"CDG ";"LHR ";"2018-08-08T08:10:00Z";"2018-08-08T09:30:00Z"
"________20180808AF1380CDGLHR01 ";"LEG";"FGRXD";"CDG ";"LHR ";"2018-08-08T18:45:00Z";"2018-08-08T20:10:00Z"
"________20180808AF1280CDGLHR01 ";"LEG";"FGRXD";"CDG ";"LHR ";"2018-08-08T14:00:00Z";"2018-08-08T15:25:00Z"
"________20180808AF1180CDGLHR01 ";"LEG";"FGRHU";"CDG ";"LHR ";"2018-08-08T17:00:00Z";"2018-08-08T18:20:00Z"
"________20180810AF1580CDGLHR01 ";"LEG";"FGRHN";"CDG ";"LHR ";"2018-08-10T08:10:00Z";"2018-08-10T09:30:00Z"
"________20180810AF1380CDGLHR01 ";"LEG";"FGRHY";"CDG ";"LHR ";"2018-08-10T18:45:00Z";"2018-08-10T20:10:00Z"
"________20180810AF1280CDGLHR01 ";"LEG";"FGRHY";"CDG ";"LHR ";"2018-08-10T14:00:00Z";"2018-08-10T15:25:00Z"
"________20180810AF1180CDGLHR01 ";"LEG";"FGRHB";"CDG ";"LHR ";"2018-08-10T17:00:00Z";"2018-08-10T18:20:00Z"
"________20180805AF1580CDGLHR01 ";"LEG";"FGRXF";"CDG ";"LHR ";"2018-08-05T08:21:00Z";"2018-08-05T10:01:00Z"
"________20180805AF1280CDGLHR01 ";"LEG";"FGRXJ";"CDG ";"LHR ";"2018-08-05T14:10:00Z";"2018-08-05T15:21:00Z"
"________20180805AF1180CDGLHR01 ";"LEG";"FGRXC";"CDG ";"LHR ";"2018-08-05T17:00:00Z";"2018-08-05T18:20:00Z"
"________20180805AF1080CDGLHR01 ";"LEG";"FGRHZ";"CDG ";"LHR ";"2018-08-05T16:15:00Z";"2018-08-05T17:30:00Z"
"________20180807AF1580CDGLHR01 ";"LEG";"FGRXK";"CDG ";"LHR ";"2018-08-07T08:10:00Z";"2018-08-07T09:30:00Z"
"________20180807AF1380CDGLHR01 ";"LEG";"FGRHN";"CDG ";"LHR ";"2018-08-07T18:45:00Z";"2018-08-07T20:10:00Z"
"________20180807AF1280CDGLHR01 ";"LEG";"FGRHB";"CDG ";"LHR ";"2018-08-07T14:00:00Z";"2018-08-07T15:25:00Z"
"________20180807AF1180CDGLHR01 ";"LEG";"FGRXA";"CDG ";"LHR ";"2018-08-07T17:00:00Z";"2018-08-07T18:20:00Z"
"________20180807AF1080CDGLHR01 ";"LEG";"FGRXL";"CDG ";"LHR ";"2018-08-07T16:15:00Z";"2018-08-07T17:30:00Z"
"________20180806AF1580CDGLHR01 ";"LEG";"FGRHH";"CDG ";"LHR ";"2018-08-06T08:10:00Z";"2018-08-06T09:30:00Z"
"________20180806AF1380CDGLHR01 ";"LEG";"FGRHZ";"CDG ";"LHR ";"2018-08-06T18:45:00Z";"2018-08-06T20:10:00Z"
"________20180806AF1280CDGLHR01 ";"LEG";"FGRHN";"CDG ";"LHR ";"2018-08-06T14:00:00Z";"2018-08-06T15:25:00Z"
"________20180806AF1180CDGLHR01 ";"LEG";"FGRXD";"CDG ";"LHR ";"2018-08-06T17:00:00Z";"2018-08-06T18:20:00Z"
"________20180805AF1190CDGIBZ01 ";"LEG";"FGRXL";"CDG ";"IBZ ";"2018-08-05T11:07:00Z";"2018-08-05T13:00:00Z"
"________20180808AF1190CDGIBZ01 ";"LEG";"FGRHU";"CDG ";"IBZ ";"2018-08-08T11:00:00Z";"2018-08-08T13:10:00Z"
"________20180809AF1816CDGDUB01 ";"LEG";"FGRHB";"CDG ";"DUB ";"2018-08-09T10:35:00Z";"2018-08-09T12:20:00Z"
"________20180806AF1228CDGBLQ01 ";"LEG";"FGRHY";"CDG ";"BLQ ";"2018-08-06T05:20:00Z";"2018-08-06T07:00:00Z"
"________20180805AF1228CDGBLQ01 ";"LEG";"FGRXM";"CDG ";"BLQ ";"2018-08-05T05:36:00Z";"2018-08-05T07:07:00Z"
"________20180810AF1228CDGBLQ01 ";"LEG";"FGRXD";"CDG ";"BLQ ";"2018-08-10T05:20:00Z";"2018-08-10T07:00:00Z"
"________20180809AF1328CDGBLQ01 ";"LEG";"FGRHH";"CDG ";"BLQ ";"2018-08-09T13:25:00Z";"2018-08-09T15:05:00Z"
"________20180809AF1228CDGBLQ01 ";"LEG";"FGRHM";"CDG ";"BLQ ";"2018-08-09T05:20:00Z";"2018-08-09T07:00:00Z"
"________20180809AF7588CDGAJA01 ";"LEG";"FGRXJ";"CDG ";"AJA ";"2018-08-09T07:20:00Z";"2018-08-09T09:15:00Z"
"________20180806AF1458CDGRBA01 ";"LEG";"FGRHH";"CDG ";"RBA ";"2018-08-06T13:10:00Z";"2018-08-06T16:05:00Z"
"________20180806AF1358CDGRBA01 ";"LEG";"FGRXF";"CDG ";"RBA ";"2018-08-06T18:50:00Z";"2018-08-06T21:40:00Z"
"________20180806AF1258CDGRBA01 ";"LEG";"FGRHB";"CDG ";"RBA ";"2018-08-06T09:10:00Z";"2018-08-06T12:05:00Z"
"________20180807AF1358CDGRBA01 ";"LEG";"FGRHH";"CDG ";"RBA ";"2018-08-07T18:50:00Z";"2018-08-07T21:40:00Z"
"________20180807AF1258CDGRBA01 ";"LEG";"FGRXF";"CDG ";"RBA ";"2018-08-07T09:50:00Z";"2018-08-07T12:45:00Z"
"________20180805AF1358CDGRBA01 ";"LEG";"FGRHB";"CDG ";"RBA ";"2018-08-05T18:50:00Z";"2018-08-05T21:40:00Z"
"________20180805AF1258CDGRBA01 ";"LEG";"FGRHN";"CDG ";"RBA ";"2018-08-05T09:24:00Z";"2018-08-05T12:00:00Z"
"________20180802AF1258CDGRBA01 ";"LEG";"FGRHL";"CDG ";"RBA ";"2018-08-02T10:43:00Z";"2018-08-02T13:15:00Z"
"________20180810AF1458CDGRBA01 ";"LEG";"FGRHN";"CDG ";"RBA ";"2018-08-10T13:10:00Z";"2018-08-10T16:05:00Z"
"________20180810AF1358CDGRBA01 ";"LEG";"FGRHS";"CDG ";"RBA ";"2018-08-10T18:50:00Z";"2018-08-10T21:40:00Z"
"________20180810AF1258CDGRBA01 ";"LEG";"FGRXK";"CDG ";"RBA ";"2018-08-10T09:10:00Z";"2018-08-10T12:05:00Z"
"________20180808AF1458CDGRBA01 ";"LEG";"FGRXM";"CDG ";"RBA ";"2018-08-08T13:10:00Z";"2018-08-08T16:05:00Z"
"________20180808AF1358CDGRBA01 ";"LEG";"FGRHR";"CDG ";"RBA ";"2018-08-08T18:50:00Z";"2018-08-08T21:40:00Z"
"________20180808AF1258CDGRBA01 ";"LEG";"FGRHH";"CDG ";"RBA ";"2018-08-08T09:50:00Z";"2018-08-08T12:45:00Z"
"________20180809AF1358CDGRBA01 ";"LEG";"FGRXK";"CDG ";"RBA ";"2018-08-09T18:50:00Z";"2018-08-09T21:40:00Z"
"________20180809AF1258CDGRBA01 ";"LEG";"FGRHL";"CDG ";"RBA ";"2018-08-09T09:50:00Z";"2018-08-09T12:45:00Z"
"________20180806AF1290CDGCTA01 ";"LEG";"FGRHO";"CDG ";"CTA ";"2018-08-06T11:30:00Z";"2018-08-06T14:05:00Z"
"________20180810AF1290CDGCTA01 ";"LEG";"FGRXM";"CDG ";"CTA ";"2018-08-10T11:30:00Z";"2018-08-10T14:05:00Z"
"________20180808AF1290CDGCTA01 ";"LEG";"FGRHK";"CDG ";"CTA ";"2018-08-08T11:30:00Z";"2018-08-08T14:05:00Z"
"________20180808AF1642CDGGVA01 ";"LEG";"FGRHZ";"CDG ";"GVA ";"2018-08-08T06:30:00Z";"2018-08-08T07:40:00Z"
"________20180808AF1342CDGGVA01 ";"LEG";"FGRXJ";"CDG ";"GVA ";"2018-08-08T14:05:00Z";"2018-08-08T15:15:00Z"
"________20180809AF1642CDGGVA01 ";"LEG";"FGRHO";"CDG ";"GVA ";"2018-08-09T06:30:00Z";"2018-08-09T07:40:00Z"
"________20180809AF1342CDGGVA01 ";"LEG";"FGRHK";"CDG ";"GVA ";"2018-08-09T14:05:00Z";"2018-08-09T15:15:00Z"
"________20180805AF1642CDGGVA01 ";"LEG";"FGRHK";"CDG ";"GVA ";"2018-08-05T06:35:00Z";"2018-08-05T07:57:00Z"
"________20180805AF1442CDGGVA01 ";"LEG";"FGRXM";"CDG ";"GVA ";"2018-08-05T10:45:00Z";"2018-08-05T11:54:00Z"
"________20180805AF1242CDGGVA01 ";"LEG";"FGRHU";"CDG ";"GVA ";"2018-08-05T18:45:00Z";"2018-08-05T19:55:00Z"
"________20180806AF1642CDGGVA01 ";"LEG";"FGRHL";"CDG ";"GVA ";"2018-08-06T06:30:00Z";"2018-08-06T07:40:00Z"
"________20180807AF1342CDGGVA01 ";"LEG";"FGRHO";"CDG ";"GVA ";"2018-08-07T14:05:00Z";"2018-08-07T15:15:00Z"
"________20180809AF1288CDGBRI01 ";"LEG";"FGRXJ";"CDG ";"BRI ";"2018-08-09T12:45:00Z";"2018-08-09T14:55:00Z"
"________20180806AF1164CDGBHX01 ";"LEG";"FGRXF";"CDG ";"BHX ";"2018-08-06T05:10:00Z";"2018-08-06T06:25:00Z"
"________20180809AF1164CDGBHX01 ";"LEG";"FGRHL";"CDG ";"BHX ";"2018-08-09T05:10:00Z";"2018-08-09T06:25:00Z"
"________20180808AF1378CDGNAP01 ";"LEG";"FGRHZ";"CDG ";"NAP ";"2018-08-08T10:35:00Z";"2018-08-08T12:45:00Z"
"________20180810AF1378CDGNAP01 ";"LEG";"FGRXD";"CDG ";"NAP ";"2018-08-10T10:35:00Z";"2018-08-10T12:45:00Z"
"________20180805AF1630CDGMXP01 ";"LEG";"FGRHL";"CDG ";"MXP ";"2018-08-05T19:00:00Z";"2018-08-05T20:30:00Z"
"________20180805AF1230CDGMXP01 ";"LEG";"FGRHK";"CDG ";"MXP ";"2018-08-05T11:25:00Z";"2018-08-05T13:00:00Z"
"________20180809AF1088CDGOTP01 ";"LEG";"FGRHT";"CDG ";"OTP ";"2018-08-09T17:20:00Z";"2018-08-09T20:10:00Z"
"________20180809AF1888CDGOTP01 ";"LEG";"FGRHS";"CDG ";"OTP ";"2018-08-09T08:15:00Z";"2018-08-09T11:10:00Z"
"________20180808AF1088CDGOTP01 ";"LEG";"FGRHN";"CDG ";"OTP ";"2018-08-08T17:20:00Z";"2018-08-08T20:10:00Z"
"________20180808AF1888CDGOTP01 ";"LEG";"FGRHT";"CDG ";"OTP ";"2018-08-08T08:15:00Z";"2018-08-08T11:10:00Z"
"________20180807AF1088CDGOTP01 ";"LEG";"FGRXD";"CDG ";"OTP ";"2018-08-07T17:20:00Z";"2018-08-07T20:10:00Z"
"________20180807AF1888CDGOTP01 ";"LEG";"FGRXC";"CDG ";"OTP ";"2018-08-07T08:15:00Z";"2018-08-07T11:10:00Z"
"________20180806AF1088CDGOTP01 ";"LEG";"FGRHB";"CDG ";"OTP ";"2018-08-06T17:20:00Z";"2018-08-06T20:10:00Z"
"________20180806AF1888CDGOTP01 ";"LEG";"FGRXJ";"CDG ";"OTP ";"2018-08-06T08:15:00Z";"2018-08-06T11:10:00Z"
"________20180805AF1588CDGOTP01 ";"LEG";"FGRHL";"CDG ";"OTP ";"2018-08-05T11:26:00Z";"2018-08-05T14:24:00Z"
"________20180805AF1088CDGOTP01 ";"LEG";"FGRHN";"CDG ";"OTP ";"2018-08-05T17:20:00Z";"2018-08-05T20:10:00Z"
"________20180805AF1888CDGOTP01 ";"LEG";"FGRXD";"CDG ";"OTP ";"2018-08-05T08:33:00Z";"2018-08-05T11:10:00Z"
"________20180810AF1088CDGOTP01 ";"LEG";"FGRXK";"CDG ";"OTP ";"2018-08-10T17:20:00Z";"2018-08-10T20:10:00Z"
"________20180810AF1888CDGOTP01 ";"LEG";"FGRHL";"CDG ";"OTP ";"2018-08-10T08:15:00Z";"2018-08-10T11:10:00Z"
"________20180810AF1532CDGATH01 ";"LEG";"FGRHV";"CDG ";"ATH ";"2018-08-10T07:45:00Z";"2018-08-10T10:55:00Z"
"________20180810AF1332CDGATH01 ";"LEG";"FGRXA";"CDG ";"ATH ";"2018-08-10T13:00:00Z";"2018-08-10T16:05:00Z"
"________20180810AF1232CDGATH01 ";"LEG";"FGRHO";"CDG ";"ATH ";"2018-08-10T04:50:00Z";"2018-08-10T08:00:00Z"
"________20180810AF1032CDGATH01 ";"LEG";"FGRXM";"CDG ";"ATH ";"2018-08-10T18:35:00Z";"2018-08-10T21:40:00Z"
"________20180805AF1532CDGATH01 ";"LEG";"FGRHM";"CDG ";"ATH ";"2018-08-05T07:44:00Z";"2018-08-05T11:14:00Z"
"________20180805AF1232CDGATH01 ";"LEG";"FGRHR";"CDG ";"ATH ";"2018-08-05T04:49:00Z";"2018-08-05T07:59:00Z"
"________20180804AF1132CDGATH01 ";"LEG";"FGRXA";"CDG ";"ATH ";"2018-08-04T11:35:00Z";"2018-08-04T14:33:00Z"
"________20180807AF1832CDGATH01 ";"LEG";"FGRHM";"CDG ";"ATH ";"2018-08-07T10:30:00Z";"2018-08-07T13:40:00Z"
"________20180807AF1532CDGATH01 ";"LEG";"FGRHK";"CDG ";"ATH ";"2018-08-07T07:45:00Z";"2018-08-07T10:55:00Z"
"________20180807AF1432CDGATH01 ";"LEG";"FGRHS";"CDG ";"ATH ";"2018-08-07T11:10:00Z";"2018-08-07T14:20:00Z"
"________20180807AF1332CDGATH01 ";"LEG";"FGRHV";"CDG ";"ATH ";"2018-08-07T13:00:00Z";"2018-08-07T16:05:00Z"
"________20180807AF1032CDGATH01 ";"LEG";"FGRHO";"CDG ";"ATH ";"2018-08-07T18:35:00Z";"2018-08-07T21:40:00Z"
"________20180806AF1832CDGATH01 ";"LEG";"FGRHY";"CDG ";"ATH ";"2018-08-06T10:30:00Z";"2018-08-06T13:40:00Z"
"________20180806AF1332CDGATH01 ";"LEG";"FGRHR";"CDG ";"ATH ";"2018-08-06T13:00:00Z";"2018-08-06T16:05:00Z"
"________20180806AF1232CDGATH01 ";"LEG";"FGRHV";"CDG ";"ATH ";"2018-08-06T04:50:00Z";"2018-08-06T08:00:00Z"
"________20180806AF1032CDGATH01 ";"LEG";"FGRHO";"CDG ";"ATH ";"2018-08-06T18:35:00Z";"2018-08-06T21:40:00Z"
"________20180809AF1832CDGATH01 ";"LEG";"FGRHM";"CDG ";"ATH ";"2018-08-09T10:30:00Z";"2018-08-09T13:40:00Z"
"________20180809AF1532CDGATH01 ";"LEG";"FGRXL";"CDG ";"ATH ";"2018-08-09T07:45:00Z";"2018-08-09T10:55:00Z"
"________20180809AF1332CDGATH01 ";"LEG";"FGRHY";"CDG ";"ATH ";"2018-08-09T13:00:00Z";"2018-08-09T16:05:00Z"
"________20180809AF1032CDGATH01 ";"LEG";"FGRHH";"CDG ";"ATH ";"2018-08-09T18:35:00Z";"2018-08-09T21:40:00Z"
"________20180808AF1832CDGATH01 ";"LEG";"FGRHV";"CDG ";"ATH ";"2018-08-08T10:30:00Z";"2018-08-08T13:40:00Z"
"________20180808AF1532CDGATH01 ";"LEG";"FGRXK";"CDG ";"ATH ";"2018-08-08T07:45:00Z";"2018-08-08T10:55:00Z"
"________20180808AF1232CDGATH01 ";"LEG";"FGRHL";"CDG ";"ATH ";"2018-08-08T04:50:00Z";"2018-08-08T08:00:00Z"
